id,action,user_auth_token_id,client_ip,auth_token_hash,created_at,path,user_agent
1067233,rotate,6383,185.222.243.121,t7as4...,2025-12-17 16:26:13 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1078356,rotate,5637,128.0.238.23,POPOg...,2026-01-18 06:16:22 UTC,/t/moi-zametki-po-7-glave/35613,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.2 Mobile/22D82 Safari/604.1"
1067245,rotate,6383,185.222.243.121,vFqwH...,2025-12-17 17:07:04 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067250,rotate,6383,185.222.243.121,OuJd3...,2025-12-17 17:18:00 UTC,/drafts.json,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1078241,rotate,5524,178.132.108.194,FxHGb...,2026-01-17 16:29:09 UTC,/topics/timings,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1078240,rotate,5524,178.132.108.194,Liq6g...,2026-01-17 16:28:01 UTC,/topics/timings,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1078247,rotate,5524,178.132.108.194,NkQI3...,2026-01-17 16:44:39 UTC,/chat/api/me/channels,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067344,rotate,6383,185.222.243.124,xBLAm...,2025-12-18 05:33:23 UTC,/t/ne-nuzhno/31641,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067348,rotate,6383,185.222.243.124,U5Af/...,2025-12-18 05:47:17 UTC,/t/oshibatsya-pravilno-delat-idealno-nelzya/29294,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067367,rotate,5524,31.153.23.218,BXeR2...,2025-12-18 07:01:53 UTC,/latest.json,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067350,rotate,6383,185.222.243.124,tpGr7...,2025-12-18 05:57:26 UTC,/drafts.json,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067361,rotate,6383,185.222.243.124,nBTUy...,2025-12-18 06:31:48 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067370,rotate,6383,185.222.243.124,0TAao...,2025-12-18 07:06:27 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067376,rotate,6383,185.222.243.124,D4+A8...,2025-12-18 07:24:26 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1078373,rotate,5809,128.0.238.23,B7CqI...,2026-01-18 07:14:08 UTC,/c/drafts/drafts-user-2/24,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067354,rotate,5524,31.153.23.218,U73CL...,2025-12-18 06:12:58 UTC,/user-api-key/new,Discourse/650 CFNetwork/3826.400.120 Darwin/24.3.0
1078383,rotate,5809,128.0.238.23,oiet5...,2026-01-18 07:48:44 UTC,/chat/api/me/channels,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1078396,rotate,5809,128.0.238.23,tneZw...,2026-01-18 08:11:48 UTC,/topics/timings,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1078401,rotate,5809,128.0.238.23,Oi1lv...,2026-01-18 08:23:15 UTC,/drafts.json,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1078405,rotate,5809,128.0.238.23,iRdBM...,2026-01-18 08:33:39 UTC,/drafts.json,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1078392,rotate,5809,128.0.238.23,vKSXc...,2026-01-18 08:09:46 UTC,/topics/timings,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067373,rotate,5524,31.153.23.218,moUFt...,2025-12-18 07:16:37 UTC,/chat/api/me/channels,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067378,rotate,6383,185.222.243.124,UUipo...,2025-12-18 07:37:20 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1078413,rotate,5809,128.0.238.23,SM0tb...,2026-01-18 08:50:49 UTC,/chat/api/me/channels,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1078433,rotate,5809,128.0.238.23,2/RFP...,2026-01-18 09:29:04 UTC,/chat/api/me/channels,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067434,rotate,5879,46.199.9.152,hLBAG...,2025-12-18 10:19:20 UTC,/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 YaBrowser/25.10.0.0 Safari/537.36"
1067442,rotate,5879,46.199.9.152,VWMmp...,2025-12-18 10:30:38 UTC,/latest,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 YaBrowser/25.10.0.0 Safari/537.36"
1067461,rotate,5809,46.199.9.152,vldJ+...,2025-12-18 11:31:52 UTC,/chat/api/me/channels,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067482,rotate,6383,185.222.243.121,/J0H8...,2025-12-18 13:02:12 UTC,/t/stil-zhizni/27812,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067427,rotate,5979,46.199.9.152,vEdNF...,2025-12-18 10:09:53 UTC,/t/rg25-osvobozhdenie-truda-a-tochnee-vremeni-na-stazhirovku-racz-rabota/33905/19,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.7499.34 Mobile Safari/537.36"
1067441,rotate,5879,46.199.9.152,CX33U...,2025-12-18 10:29:26 UTC,/topics/timings,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 YaBrowser/25.10.0.0 Safari/537.36"
1067502,rotate,6383,185.222.243.121,Xy8AH...,2025-12-18 14:11:31 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067549,rotate,5524,31.153.23.218,zlFla...,2025-12-18 18:09:35 UTC,/latest.json,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067611,rotate,6383,185.222.243.123,6PFwx...,2025-12-19 03:55:13 UTC,/user_actions/141396.json,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067446,rotate,5809,46.199.9.152,1glYj...,2025-12-18 10:42:21 UTC,/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067553,rotate,5524,31.153.23.218,Xzup7...,2025-12-18 18:23:30 UTC,/latest.json,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067664,rotate,6383,185.222.243.126,+aeEJ...,2025-12-19 07:32:56 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067563,rotate,5524,31.153.23.218,RzOZB...,2025-12-18 19:15:09 UTC,/latest.json,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067567,rotate,5524,31.153.23.218,QE4tQ...,2025-12-18 19:46:31 UTC,/latest.json,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067647,rotate,5524,31.153.23.218,EZ42c...,2025-12-19 06:13:11 UTC,/latest.json,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067666,rotate,6383,185.222.243.126,5GOg+...,2025-12-19 07:43:16 UTC,/topics/timings,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067558,rotate,5524,31.153.23.218,BrJvk...,2025-12-18 18:44:08 UTC,/chat/api/me/channels,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067702,rotate,6383,185.222.243.126,XRHCh...,2025-12-19 09:45:39 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067706,rotate,6383,185.222.243.126,aWqZi...,2025-12-19 10:00:18 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067772,rotate,6383,185.222.243.123,iFbJK...,2025-12-19 15:42:39 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067776,rotate,6383,185.222.243.123,L0Six...,2025-12-19 15:54:27 UTC,/topics/timings,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067574,rotate,5524,31.153.23.218,35WQu...,2025-12-18 20:04:50 UTC,/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067768,rotate,6383,185.222.243.123,Q4kjT...,2025-12-19 15:29:01 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1078496,rotate,5809,128.0.238.23,rnG3H...,2026-01-18 12:48:46 UTC,/t/it-strategirovanie-chetverg/17503,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067775,rotate,6383,185.222.243.123,SpE0T...,2025-12-19 15:53:27 UTC,/topics/timings,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067777,rotate,6383,185.222.243.123,Yizz0...,2025-12-19 15:57:21 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067831,rotate,6383,185.222.243.123,NiLul...,2025-12-19 19:21:40 UTC,/u/tseren-tserenov/activity/drafts,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1078499,rotate,5809,128.0.238.23,uOx49...,2026-01-18 13:06:05 UTC,/t/it-strategirovanie-chetverg/17503,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067713,rotate,5524,178.132.108.240,WA/Cn...,2025-12-19 10:32:56 UTC,/latest.json,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067579,rotate,5508,31.153.23.218,UKkAe...,2025-12-18 20:14:02 UTC,/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36"
1067812,rotate,6383,185.222.243.123,LZocx...,2025-12-19 17:55:56 UTC,/t/prednaznachenie-ne-nahodyat-ego-vybirayut-snova-i-snova/33857,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067527,rotate,5809,31.153.23.218,wxwur...,2025-12-18 16:09:22 UTC,/chat/api/me/channels,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067884,rotate,5524,178.132.108.242,IvIxp...,2025-12-20 05:12:20 UTC,/user-api-key/new,Discourse/650 CFNetwork/3826.400.120 Darwin/24.3.0
1067531,rotate,6383,185.222.243.129,+HGwr...,2025-12-18 16:30:22 UTC,/user_actions/141384.json,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067849,rotate,5524,178.132.108.247,4taYK...,2025-12-19 20:01:35 UTC,/chat/api/me/channels,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067850,rotate,5524,178.132.108.247,VJF6R...,2025-12-19 20:13:10 UTC,/new.json,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067758,rotate,6383,185.222.243.123,r7mxr...,2025-12-19 14:28:01 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067896,rotate,5524,178.132.108.242,2cj+n...,2025-12-20 06:07:29 UTC,/c/drafts/drafts-user-2/24/l/latest.json,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067910,rotate,5524,178.132.108.242,bOABM...,2025-12-20 07:05:23 UTC,/latest.json,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067923,rotate,6383,31.153.23.218,GmkiV...,2025-12-20 07:57:58 UTC,/drafts.json,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067947,rotate,5809,31.153.23.218,tZqPt...,2025-12-20 09:38:13 UTC,/t/klassicheskoe-obrazovanie-protiv-sistemnogo-samorazvitiya-diplom-i-masterstvo/24362,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067969,rotate,5809,31.153.23.218,PdhL+...,2025-12-20 10:49:30 UTC,/chat/api/me/channels,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067970,rotate,5524,178.132.108.251,sQ5ml...,2025-12-20 10:58:56 UTC,/latest.json,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067984,rotate,5524,178.132.108.251,DNwiO...,2025-12-20 12:09:57 UTC,/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067755,rotate,6383,185.222.243.123,5k8LQ...,2025-12-19 14:11:24 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067902,rotate,5524,178.132.108.242,JWVUf...,2025-12-20 06:43:38 UTC,/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1067915,rotate,6383,31.153.23.218,W4NDz...,2025-12-20 07:22:22 UTC,/t/investirovanie-vremeni-i-podbor-zadach/34157,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067926,rotate,6383,31.153.23.218,YoZTA...,2025-12-20 08:07:59 UTC,/presence/update,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067920,rotate,6383,31.153.23.218,HLfib...,2025-12-20 07:47:57 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067931,rotate,6383,31.153.23.218,6r+0a...,2025-12-20 08:23:37 UTC,/t/it-strategirovanie-chetverg/17503/56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1067977,rotate,5524,178.132.108.251,REXim...,2025-12-20 11:35:38 UTC,/latest.json,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1068017,rotate,5518,178.132.108.253,8XsEy...,2025-12-20 13:06:12 UTC,/t/kogda-rech-zvuchit-slishkom-ubeditelno-chto-eto-mozhet-oznachat/32995,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/143.0.7499.108 Mobile/15E148 Safari/604.1"
1068052,rotate,5524,178.132.108.253,lyYnR...,2025-12-20 14:07:19 UTC,/c/drafts/drafts-user-2/24/l/latest.json,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1068039,rotate,5524,178.132.108.253,Cdpz/...,2025-12-20 13:38:13 UTC,/notifications,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1068009,rotate,5524,178.132.108.253,RWRHJ...,2025-12-20 12:57:03 UTC,/chat/api/me/channels,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
40151,generate,1675,46.199.3.181,VMO4h...,2023-08-04 18:38:54 UTC,/session/sso_login,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20G75 Instagram 294.0.0.21.52 (iPhone14,3; iOS 16_6; ru_CY; ru; scale=3.00; 1284x2778; 499525414)"
1068062,rotate,5524,178.132.108.253,sEjQj...,2025-12-20 14:26:58 UTC,/notifications,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
40442,generate,1676,213.7.31.210,M2q76...,2023-08-05 11:32:52 UTC,/session/sso_login,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
1068090,rotate,5518,178.132.108.252,nU6wk...,2025-12-20 15:31:10 UTC,/t/razocharovanie/33279,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/143.0.7499.108 Mobile/15E148 Safari/604.1"
1068139,rotate,6392,193.19.204.149,JbMdH...,2025-12-20 18:19:27 UTC,/t/novyj-prohod-k-realizaczii-proektov-seryozno/34216,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 YaBrowser/25.10.0.0 Safari/537.36"
1068083,rotate,5637,178.132.108.252,B3c/3...,2025-12-20 15:16:19 UTC,/t/gigienicheskij-minimum-dlya-rabochego-razvitiya-chto-daet-programma-lichnoe-razvitie/33511,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.2 Mobile/22D82 Safari/604.1"
1068089,rotate,5524,178.132.108.252,dxVN5...,2025-12-20 15:30:50 UTC,/chat/api/me/channels,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1068103,rotate,5524,178.132.108.251,97zcY...,2025-12-20 16:19:42 UTC,/notifications,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1068128,rotate,6383,193.19.204.149,Dmo16...,2025-12-20 17:55:08 UTC,/t/primery-plohoj-peregruzhennoj-horoshej-zametki/33365,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1068142,rotate,6392,193.19.204.149,pVbzM...,2025-12-20 18:29:42 UTC,/post_actions,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 YaBrowser/25.10.0.0 Safari/537.36"
1068149,rotate,5524,178.132.108.245,yPmzu...,2025-12-20 18:42:09 UTC,/notifications,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1068096,rotate,6383,193.19.204.149,577J3...,2025-12-20 15:50:14 UTC,/posts/55863,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1068218,rotate,6392,193.19.204.157,G6fAJ...,2025-12-21 05:01:15 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 YaBrowser/25.10.0.0 Safari/537.36"
1068204,rotate,5524,178.132.108.245,xyZh7...,2025-12-21 00:42:26 UTC,/,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 DiscourseHub"
1068278,rotate,6383,193.19.204.157,1XflU...,2025-12-21 07:39:09 UTC,/t/ekonomika-soobshhestva/25811,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1068283,rotate,6383,193.19.204.157,buIUz...,2025-12-21 07:49:14 UTC,/topics/timings,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1068309,rotate,5809,194.42.137.161,lwqJt...,2025-12-21 08:37:17 UTC,/t/klassicheskoe-obrazovanie-protiv-sistemnogo-samorazvitiya-diplom-i-masterstvo/24362,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1068284,rotate,6383,193.19.204.157,XsaGs...,2025-12-21 07:50:15 UTC,/topics/timings,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1068293,rotate,6383,193.19.204.157,tGCw9...,2025-12-21 08:04:59 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1068340,rotate,5809,46.199.58.212,j9m+3...,2025-12-21 09:39:24 UTC,/chat/api/me/channels,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1068286,rotate,6383,193.19.204.157,2y2kK...,2025-12-21 07:52:56 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
1068361,rotate,6383,193.19.204.157,IxnZZ...,2025-12-21 10:20:20 UTC,/chat/api/me/channels,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
